2024-08-27 13:45:39 - INFO: Building Model
2024-08-27 13:49:26 - INFO: Loading Data
2024-08-27 13:57:48 - INFO: Loading Data
2024-08-27 13:57:53 - INFO: Loading Data
2024-08-27 13:57:59 - INFO: Loading Data
2024-08-27 13:58:04 - INFO: Loading Data
2024-08-27 13:58:09 - INFO: Loading Data
2024-08-27 13:58:13 - INFO: Loading Data
2024-08-27 13:58:19 - INFO: Loading Data
